domainName,threatLevel,date,isMalconf
weygyigcmmguacqg.xyz,0,2025-10-26T21:00:33.650Z,FALSE
sqmokueaqkwqoymu.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ywagmmomaoqiumyg.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qgekeewcykcksyoa.xyz,0,2025-10-26T21:00:33.650Z,FALSE
wymeayceoakqekgq.xyz,0,2025-10-26T21:00:33.650Z,FALSE
kmsuqgycaecyuwak.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qswawqywucywmeoe.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ugwoqwkoowkiikos.xyz,0,2025-10-26T21:00:33.650Z,FALSE
cegiegooeskiecuq.xyz,0,2025-10-26T21:00:33.650Z,FALSE
mykqccqiiussusyi.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yioikaoecqsmesum.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ugimgmuwayuyocwa.xyz,0,2025-10-26T21:00:33.650Z,FALSE
aaeaceugyukwuqcs.xyz,0,2025-10-26T21:00:33.650Z,FALSE
meesacuyykqsssak.xyz,0,2025-10-26T21:00:33.650Z,FALSE
megmwcyekugmqgcg.xyz,0,2025-10-26T21:00:33.650Z,FALSE
eaoqoocmwqiomqms.xyz,0,2025-10-26T21:00:33.650Z,FALSE
cksaiwygmsgcqmmi.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yogmooqmyieaasmu.xyz,0,2025-10-26T21:00:33.650Z,FALSE
geaygmmqegsmuqug.xyz,0,2025-10-26T21:00:33.650Z,FALSE
eigomkqgcqoauoue.xyz,0,2025-10-26T21:00:33.650Z,FALSE
sqwsoaggmcasmeci.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ooucoywqwaqceukk.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ywwgkqcaiygouwcg.xyz,0,2025-10-26T21:00:33.650Z,FALSE
agamwocgiyumcmgo.xyz,0,2025-10-26T21:00:33.650Z,FALSE
iqoqkuccuywmiqio.xyz,0,2025-10-26T21:00:33.650Z,FALSE
swcsaiooiscssasc.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ouoicgakgwggsmsk.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yieycmmigokuucmw.xyz,0,2025-10-26T21:00:33.650Z,FALSE
skwsiwigmqioyosk.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yiwmmkkowqwqugss.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ycqicygiyieaaaya.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ywouucakcqomqumm.xyz,0,2025-10-26T21:00:33.650Z,FALSE
gssomkwiygaiqmuu.xyz,0,2025-10-26T21:00:33.650Z,FALSE
oioksusuoagoiuwq.xyz,0,2025-10-26T21:00:33.650Z,FALSE
mqcisiseqqmkoooy.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yisekqkkygmswggs.xyz,0,2025-10-26T21:00:33.650Z,FALSE
gyeqscicwegswiie.xyz,0,2025-10-26T21:00:33.650Z,FALSE
aaymuyyqcquowyks.xyz,0,2025-10-26T21:00:33.650Z,FALSE
iqasuwgkmeymqcqo.xyz,0,2025-10-26T21:00:33.650Z,FALSE
sckkoyogmwaoioec.xyz,0,2025-10-26T21:00:33.650Z,FALSE
mkakywioewsykswi.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ougecqmgeaqyuiyi.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yooyegkmkoesqiay.xyz,0,2025-10-26T21:00:33.650Z,FALSE
wesmwkwmcwiwuwui.xyz,0,2025-10-26T21:00:33.650Z,FALSE
mqegysasgeqssimc.xyz,0,2025-10-26T21:00:33.650Z,FALSE
scocywgmguiocwyc.xyz,0,2025-10-26T21:00:33.650Z,FALSE
cemyueyamcsiaigu.xyz,0,2025-10-26T21:00:33.650Z,FALSE
mywosowesmukwymq.xyz,0,2025-10-26T21:00:33.650Z,FALSE
sqaacaggakayiggy.xyz,0,2025-10-26T21:00:33.650Z,FALSE
kaaqyyiwcwsiaeyc.xyz,0,2025-10-26T21:00:33.650Z,FALSE
qsygomuggqesamma.xyz,0,2025-10-26T21:00:33.650Z,FALSE
mqcuigyacgekikew.xyz,0,2025-10-26T21:00:33.650Z,FALSE
eiucegwyweiiqmic.xyz,0,2025-10-26T21:00:33.650Z,FALSE
aauucmsokyssquwc.xyz,0,2025-10-26T21:00:33.650Z,FALSE
icsaqiiaaqcyqwgg.xyz,0,2025-10-26T21:00:33.650Z,FALSE
meimkyseckayguek.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ywyaackoeyguoims.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ceaigqeqaokceeae.xyz,0,2025-10-26T21:00:33.650Z,FALSE
kagysmeqywewymea.xyz,0,2025-10-26T21:00:33.650Z,FALSE
euqycaeowoseaesa.xyz,0,2025-10-26T21:00:33.650Z,FALSE
mqesqcwmckkcqmeg.xyz,0,2025-10-26T21:00:33.650Z,FALSE
asaceissyewkcseq.xyz,0,2025-10-26T21:00:33.650Z,FALSE
